"year";"canton";"value";"parameter";"forest_owner";"source"
"1975";"Vaud";"39923,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1975";"Zug";"30278,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1975";"Zug";"6520,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1975";"Zürich";"198925,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1975";"Zürich";"109996,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Aargau";"312311,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Aargau";"18505,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Appenzell Ausserrhoden";"3695,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Appenzell Ausserrhoden";"6907,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Appenzell Innerrhoden";"3163,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Appenzell Innerrhoden";"2632,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Basel-Landschaft";"71044,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Basel-Landschaft";"6999,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Basel-Stadt";"7885,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Basel-Stadt";"374,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Bern";"526879,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Bern";"231708,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Fribourg";"105779,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Fribourg";"15352,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Genève";"395,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Genève";"304,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Glarus";"27999,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Glarus";"540,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Graubünden";"255570,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Graubünden";"16198,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Luzern";"57141,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Luzern";"102480,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Neuchâtel";"70844,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Neuchâtel";"45600,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Nidwalden";"20407,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Nidwalden";"5248,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Obwalden";"34961,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Obwalden";"701,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Schaffhausen";"54524,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Schaffhausen";"3643,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Schwyz";"58823,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Schwyz";"14541,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Solothurn";"142402,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Solothurn";"13538,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"St. Gallen";"117384,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"St. Gallen";"49107,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Thurgau";"70389,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Thurgau";"45404,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Ticino";"27169,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Ticino";"9852,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Uri";"10213,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Uri";"470,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Valais";"65972,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Valais";"5757,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Vaud";"290100,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Vaud";"49217,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Zug";"29593,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Zug";"5534,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Zürich";"194191,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1976";"Zürich";"93017,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Aargau";"380418,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Aargau";"27715,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Appenzell Ausserrhoden";"5221,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Appenzell Ausserrhoden";"10859,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Appenzell Innerrhoden";"5543,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Appenzell Innerrhoden";"4369,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Basel-Landschaft";"83972,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Basel-Landschaft";"8498,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Basel-Stadt";"8859,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Basel-Stadt";"1164,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Bern";"622490,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Bern";"320394,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Fribourg";"136084,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Fribourg";"32814,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Genève";"516,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Genève";"32,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Glarus";"30045,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Glarus";"1311,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Graubünden";"288376,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Graubünden";"20367,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Luzern";"67424,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Luzern";"153427,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Neuchâtel";"81599,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Neuchâtel";"65560,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Nidwalden";"21844,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Nidwalden";"6993,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Obwalden";"41831,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Obwalden";"1009,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Schaffhausen";"64877,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Schaffhausen";"4199,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Schwyz";"77291,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Schwyz";"19121,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Solothurn";"172077,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Solothurn";"15451,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"St. Gallen";"147536,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"St. Gallen";"78153,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Thurgau";"76062,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Thurgau";"63056,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Ticino";"25461,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Ticino";"9378,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Uri";"11954,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Uri";"1154,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Valais";"65500,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Valais";"6679,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Vaud";"332579,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Vaud";"60597,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Zug";"36350,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Zug";"9437,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Zürich";"215956,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1977";"Zürich";"118161,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Aargau";"372812,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Aargau";"34438,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Appenzell Ausserrhoden";"6159,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Appenzell Ausserrhoden";"13449,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Appenzell Innerrhoden";"6592,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Appenzell Innerrhoden";"4918,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Basel-Landschaft";"81285,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Basel-Landschaft";"8238,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Basel-Stadt";"10114,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Basel-Stadt";"2151,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Bern";"629132,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Bern";"356410,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Fribourg";"129574,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Fribourg";"37428,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Genève";"902,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Genève";"283,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Glarus";"30786,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Glarus";"1048,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Graubünden";"257782,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Graubünden";"27496,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Luzern";"71050,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Luzern";"103657,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Neuchâtel";"79095,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Neuchâtel";"39770,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Nidwalden";"20318,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Nidwalden";"5825,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Obwalden";"42317,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Obwalden";"1478,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Schaffhausen";"62327,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Schaffhausen";"3994,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Schwyz";"72670,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Schwyz";"16457,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Solothurn";"158901,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"Solothurn";"15883,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"St. Gallen";"151395,000000000000";"forest: wood harvest";"public";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
"1978";"St. Gallen";"94942,000000000000";"forest: wood harvest";"private";"Federal Statistical Office: https://www.pxweb.bfs.admin.ch/pxweb/en/px-x-0703010000_102/-/px-x-0703010000_102.px/"
